,Job_Title,Company,Location,Salary
5828,Formal Methods Engineer - JETS AS0004FS/4FR,Aerodyne Industries,"Houston, TX",100000.0
5830,K-2nd Teachers are needed for 2019-2020 School year!,School of science and technology Excellence,"Houston, TX 77060 (Far North area)",51500.0
5831,Business System Analyst,Mass Genics,"Houston, TX",98000.0
5832,Subsea Systems Engineer,BP,"Houston, TX 77049",111000.0
5833,Front End Web Developer,"Purity Technology, LLC","Houston, TX 77002 (Downtown area)",120500.0
5834,Developer (User Interface) (1581),ENGIE North America Inc.,"Houston, TX",102500.0
5835,Systems Engineer,Twentieth Century Fox,"The Woodlands, TX",74000.0
5836,Java Developer,JP Morgan Chase,"Houston, TX 77002 (Downtown area)",110000.0
5837,Software Engineer,First Financial Group of America,"Houston, TX 77038",101500.0
5838,COMMUNITY WORK INCENTIVES COORDINATOR (CWIC),Coalition for Barrier Free Living/Houston Center f...,"Houston, TX 77036 (Bellaire area)",38000.0
5839,"Systems Administrator, VDI",Rice University,"Houston, TX",82150.0
5840,Software Tester,"Flow-Cal, Inc.","Houston, TX 77058 (Pasadena area)",47500.0
5841,Embedded Software BIOS Developer,HP,"Spring, TX",81000.0
5842,Software Engineer,Flexera Global,"Sugar Land, TX",96000.0
5847,Senior Messaging Engineer,Baylor College of Medicine,"Houston, TX",107250.0
5849,HCM Functional Analyst,ALS Global,"Houston, TX 77099 (Sugarland area)",110000.0
5851,IT Business / System Analyst – E&P Operations,Hilcorp Energy Company,"Houston, TX 77002 (Downtown area)",93000.0
5852,Software Developer,CGG,"Houston, TX",96000.0
5853,Control Systems Engineer,ExxonMobil,"Houston, TX 77046 (Montrose area)",90000.0
5854,Front End Web Developer (Contract),"Two Sigma Investments, LLC.","Houston, TX",116500.0
5855,Scrum Master,Frontend Arts Inc,"Houston, TX",106000.0
5856,Software Engineer - Software Development,Slalom Consulting,"Houston, TX",114000.0
5857,Software Engineer- .Net,JP Morgan Chase,"Houston, TX 77002 (Downtown area)",125000.0
5858,"Staff Software Engineer - Houston, TX",General Electric,"Houston, TX 77002 (Downtown area)",119000.0
5859,.Net Full Stack Web Developer,Grab,"Houston, TX 77002 (Downtown area)",97000.0
5860,Java Developer,"FMA Alliance, Ltd","Houston, TX 77060 (Far North area)",95500.0
5862,Software Engineer,Kaleitics,"Houston, TX 77036 (Bellaire area)",94000.0
5863,Java Developer w/Spring Boot (Backend),TechGenomic,"Houston, TX",106500.0
5864,Software Engineer,"LZ Technology, Inc.","Houston, TX 77058 (Pasadena area)",82500.0
5866,QA Automation Engineer,Innovapptive Inc,"Houston, TX 77074 (Bellaire area)",99000.0
5867,SCADA Control Systems Engineer,GTS Engineering USA Incorporated,"Houston, TX 77042 (West Houston area)",52500.0
5868,Software Engineer,Panasonic North America,"Houston, TX 77024 (Greater Memorial area)",102500.0
5869,Power BI Developer,Agelix Consulting LLC,"Spring, TX",97000.0
5870,Data Scientist,CGG,"Houston, TX",114000.0
5871,IAM Software Developer,Rice University,"Houston, TX",71500.0
5872,Devops( full time),Inteletech Global Inc,"Spring, TX",109500.0
5873,Software Development Engineer,DISA Global Solutions,"Houston, TX 77041",92500.0
5874,Full Stack Software Engineer,Arundo Analytics,"Houston, TX",126000.0
5876,K-2nd Teachers are needed for 2019-2020 School year!,School of Science and Technology-Excelence,"Houston, TX 77060 (Far North area)",51500.0
5877,Research Assistant I,Baylor College of Medicine,"Houston, TX",36729.0
5878,Software Systems Specialist IV - IS-Business Intelligence -...,UTMB,"Webster, TX 77598",120000.0
5881,Patent Prosecution Attorney / Patent Agent,"Milshar, LLC","Houston, TX",227500.0
5884,Messaging and Collaboration Architect,Baylor College of Medicine,"Houston, TX",122272.0
5886,Senior Full Stack Developer,H3O Labs,"Houston, TX",82500.0
5887,Training Systems Analyst,Kelsey-Seybold Clinic,"Pearland, TX",77500.0
5888,SQL Database Developer with Quorum,Everest global solutions Inc,"Houston, TX",100000.0
5889,Front-End Web Developer (Contract),LoveAdv,"Houston, TX 77008 (Greater Heights area)",78000.0
5890,Development Operations Engineer,Baylor Miraca Genetics Laboratories LLC,"Houston, TX",102500.0
5891,Software Engineer - Cloud,Onica,"Houston, TX",114500.0
5892,Software Developer,Walter P Moore,"The Woodlands, TX",88500.0
5893,UX Designer - Expert Level,Siege Strategic,"Houston, TX",105000.0
5894,Software Engineer - Mobile Apps,Revention,"Houston, TX",85500.0
5896,Health & Safety Manager,Buc-ee's,"Pearland, TX",71000.0
5897,Software Engineer/Instructor,Valley Technical Academy,"Houston, TX",92500.0
5898,Full Stack Developer,EPMA,"Houston, TX 77090",107000.0
5899,Senior Software Engineer - Sonar,JP Morgan Chase,"Houston, TX 77002 (Downtown area)",114500.0
5900,SAP BI Developer,Cryptograph Technologies,"Houston, TX",105500.0
5901,Spacecraft Systems Engineer,Booz Allen Hamilton,"Houston, TX 77058 (Pasadena area)",91000.0
5902,Oracle DBA,Ryde Technologies,"Houston, TX 77001",96000.0
5903,Internal Audit Data Analyst,Newpark Resources,"The Woodlands, TX",95500.0
5904,Full Stack .Net Web Developer,ChaiOne,"Houston, TX 77046 (Montrose area)",116500.0
5905,Oracle Database Administrator,Zapata Technology,"Houston, TX",96500.0
5906,Autonomous Systems Engineer,"GB Tech, Inc","Houston, TX 77058 (Pasadena area)",113500.0
5907,GeoAnalytics / Geospatial Data Scientist,prosource.it,"Houston, TX 77024 (Greater Memorial area)",139000.0
5908,Controller Associate,Kinder Morgan,"Houston, TX",58000.0
5909,Manual Tester/QA - Entry Level,QABASA,"Boston, MA",57500.0
5912,IT Coordinator,Neighborhood Assistance Corporation of America,"Boston, MA",55000.0
5914,Program Control Assistant,Boston Housing Authority,"Boston, MA 02111 (Central area)",45089.0
5915,Mobile Developer,"Medical Education Resources, LLC","Bedford, NH 03110",87500.0
5916,Software Engineer,"iSpecimen, Inc.","Boston, MA",85000.0
5917,Encounter Data Analyst,Commonwealth of Massachusetts,"Boston, MA 02108 (Back Bay-Beacon Hill area)",76550.0
5918,Software Developer,"Safety NetAccess, Inc.","Needham, MA",75000.0
5919,IT Specialist (Data Management),U.S. Federal Government,"Cambridge, MA",74436.0
5920,Front End Web Developer,Metropolitan Area Planning Council,"Boston, MA 02111 (Central area)",70000.0
5921,IT Analyst,Moviri,"Boston, MA 02110 (Central area)",67500.0
5922,Technical Support,"Harvard Bioscience, Inc","Holliston, MA 01746",60000.0
5923,Competition Data Analyst,Commonwealth of Massachusetts,"Boston, MA 02118 (South Boston area)",63080.5
5924,Network Engineer,Commonwealth of Massachusetts,"Quincy, MA 02171",98740.5
5925,Information Security Analyst,Commonwealth of Massachusetts,"Boston, MA 02114 (Back Bay-Beacon Hill area)",76550.0
5926,Java Developer - only H1B Transfers,Compugra Systems Inc,"Boston, MA",95000.0
5927,Full Stack Software Developer,Nasdaq,"Boston, MA",107500.0
5928,Interdisciplinary (Engineer/Computer Scientist),US Department of the Army,"Natick, MA",77403.0
5929,Software Engineer (Back-End),DealerScience,"Boston, MA 02110 (Central area)",115000.0
5931,"Software Engineer, Fulfillment",Chewy,"Boston, MA",127000.0
5932,Software Engineer- Ad Serving,Twitter,"Boston, MA",149000.0
5933,SQL Developer I,Beacon Health Options,"Boston, MA",73000.0
5934,"Software Quality Test Engineer, Robotic Surgery (1 of 3)",Johnson & Johnson Family of Companies,"Boston, MA",88500.0
5935,Front End Software Engineer,Cantina,"Boston, MA 02110 (Central area)",117500.0
5936,Associate Software Engineer,eMoney Advisor,"Providence, RI",87500.0
5937,Software Engineer I,Olympus,"Waltham, MA 02453",90000.0
5938,Software engineer - co-op,PerkinElmer,"Waltham, MA 02451",105500.0
5939,Frontend Informatics Software Engineer,Dana-Farber Cancer Institute,"Boston, MA 02115 (Fenway-Kenmore area)",89500.0
5940,"Data Engineer, Data Warehouse",Fitbit,"Boston, MA 02210 (South Boston area)",115500.0
5941,Frontend Software Engineer,Venmo,"Newton, MA",108500.0
5942,Java Developer,CANA H2R,"Boston, MA",115000.0
5944,DevOps Engineering Intern,Bose,"Framingham, MA",112500.0
5945,Web Application Software Engineer in Test Intern,MathWorks,"Natick, MA 01760",118000.0
5947,"Software Engineer, Frontend Framework",Wayfair,"Boston, MA",119000.0
5948,Software Engineer 1,DELL,"Hopkinton, MA",101000.0
5949,Software Engineer,ENGIE Insight,"Boston, MA",99000.0
5950,Software Engineer - Android Developer,Cambridge Mobile Telematics,"Cambridge, MA",104500.0
5951,Software Engineer,HubSpot,"Boston, MA",98000.0
5952,Product Owner II,Liberty Mutual Insurance,"Boston, MA 02101",130300.0
5954,Architect - 5+ Years experience,Olson Lewis + Architects,"Boston, MA",67500.0
5955,Catastrophe Management Analyst,Liberty Mutual Insurance,"Boston, MA 02101",85050.0
5956,"Software Engineer, Robotics",Pace Systems,"Lawrence, MA",105000.0
5957,Data Engineer,TDMK Digital,"Boston, MA",114500.0
5959,Astronomer,U.S. Federal Government,"Cambridge, MA",95131.5
5960,NetSuite Developer,Noble Supply & Logistics,"Boston, MA",89500.0
5961,Enterprise Architect,MIT,"Cambridge, MA 02142 (East Cambridge area)",145000.0
5962,Data Backup Administrator,Commonwealth of Massachusetts,"Boston, MA 02111 (Central area)",94897.0
5964,Associate Network Engineer,Center For Health Information And Analysis,"Boston, MA 02116 (South End area)",72500.0
5966,Android and/or iOS App Developer,WIKILANE INC.,"Boston, MA",60000.0
5967,Associate Product Owner - Financial Systems,Liberty Mutual Insurance,"Boston, MA 02101",99751.0
5969,MEDITECH Health Information System (HIS) Analyst,Commonwealth of Massachusetts,"Canton, MA 02021",83821.5
5970,Field Auditor I - Medicaid Audit Unit,Commonwealth of Massachusetts,"Boston, MA 02108 (Back Bay-Beacon Hill area)",53543.0
5971,SQL Developer,Homesite Insurance,"Boston, MA 02111 (Central area)",106500.0
5973,Product Owner,SHYFT,"Boston, MA",106500.0
5975,IT Site Administrator,Commonwealth of Massachusetts,"Boston, MA 02118 (South Boston area)",83821.5
5977,"Software Engineer, Telephony Services",Cogito Corporation,"Boston, MA 02109 (Central area)",117500.0
5978,Application Development Manager,Commonwealth of Massachusetts,"Boston, MA",89449.0
5979,IT Systems Engineer,Terminal,"Boston, MA",87000.0
5980,Software Engineer – Network Protocols,Hewlett Packard Enterprise,"Nashua, NH 03062",93500.0
5981,Integration Engineer - Data,SessionM,"Boston, MA",104500.0
5982,Software Engineer II,Scully Signal Company,"Wilmington, MA 01887",92500.0
5983,Front End Developer,OneSky,"Boston, MA 02210 (South Boston area)",126000.0
5984,"SIMULIA Software QA Engineer Internship, May - December 2019",Dassault Systèmes,"Burlington, MA",88000.0
5985,DATA SCIENCE CONSULTANT USA (MA),managementsolutions,"Boston, MA",110500.0
5986,Grades 5 and 8 Science MCAS Test Development Specialist,Commonwealth of Massachusetts,"Malden, MA 02148",86310.0
5987,Systems Engineer-Customer Experience,Bose,"Stow, MA",87000.0
5988,Software Engineer Internship,Allscripts,"Burlington, MA",83500.0
5991,Software Engineer,Hopper,"Cambridge, MA",105000.0
5992,Field Data Scientist,Indigo,"Boston, MA",123000.0
5993,Reporting Manager,UnitedHealth Group,"Boston, MA 02298 (Central area)",90500.0
5994,Software Engineer in Test,Oracle,"Cambridge, MA",75500.0
5995,"Software Engineer II, Advertising Solutions",TripAdvisor,"Needham, MA 02494",108500.0
5996,Full Stack Software Engineer,Raptor Maps,"Somerville, MA 02143",115500.0
5997,Software Engineer,Invitae,"Boston, MA",114000.0
5998,Software Engineer,Cogo Labs,"Cambridge, MA",111000.0
5999,Open Interviews - Systems Engineer - Sub Assembly,"L3 Technologies Intelligence, Surveillance & Recon...","Wilmington, MA 01887",117000.0
6000,Junior Full Stack Developer,Mathematica Policy Research,"Cambridge, MA 02139 (Area IV area)",96000.0
6001,Product Security Engineering Co-op,Bose,"Boston, MA",131500.0
6002,Back End Developer (Python),Data+Math,"Boston, MA 02210 (South Boston area)",125000.0
6003,Software Engineer,TECH TARGET,"Newton, MA",103500.0
6004,Business Intelligence Analyst,Noble Supply & Logistics,"Boston, MA",75000.0
6005,Data Scientist,The Boston Consulting Group,"Boston, MA 02109 (Central area)",138500.0
6006,Software Engineer University Grad,ViaSat,"Marlborough, MA",118500.0
6007,Systems and Network Engineer,OnBrand24,"Beverly, MA 01915",60000.0
6008,Front-end web developer / graphic designer,Monderer Design,"Cambridge, MA 02140 (North Cambridge area)",57000.0
6009,Software Engineer,Snowbound Software Corporation,"Waltham, MA",90500.0
6010,Web Developer with UX Development Focus,wedu,"Manchester, NH",60000.0
6011,"Staff Software Engineer, Core Orders",Toast,"Boston, MA 02115 (Fenway-Kenmore area)",128500.0
6013,"Software Research Engineer - Python, OpenCV",RightHand Robotics,"Somerville, MA",95000.0
6014,Software Engineer (Python),Perceptive Automata,"Somerville, MA 02143",120000.0
6015,Front End Software Engineer,Raptor Maps,"Somerville, MA 02143",108000.0
6016,Front-end Engineer,"Crop One Holdings, Inc.","Millis, MA 02054",110000.0
6017,Consulting Support Technician (CST),Reboot Networks,"Newton, MA",57500.0
6018,Java Application developer,9th Way Solutions,"Cambridge, MA",125000.0
6019,Back-end Engineer,"Crop One Holdings, Inc.","Millis, MA 02054",110000.0
6020,Software Engineer,Photo Diagnostic Systems,"Boxboro, MA",110000.0
6022,Product Owner I/II - Digital Sales Technology Modernization,Liberty Mutual Insurance,"Boston, MA 02101",115400.5
6024,Data Warehouse Developer,Commonwealth of Massachusetts,"Boston, MA 02114 (Back Bay-Beacon Hill area)",76550.0
6027,Data Scientist,"Takeoff Technologies, Inc.","Waltham, MA",137500.0
6028,NodeJS Software engineer,Fuze,"Boston, MA 02116 (South End area)",106500.0
6029,"Imaging Systems Engineer Co-op, Ultrasound",PerkinElmer,"Hopkinton, MA",99500.0
6030,Data Science Engineer II,Wayfair,"Boston, MA",126000.0
6031,Full Stack Engineer,Homesite Insurance,"Boston, MA 02111 (Central area)",124000.0
6032,Embedded Systems Engineer Intern,Schneider Electric,"Foxborough, MA",72500.0
6033,Java Front End Developer No OPT'S only H1B'S GC'S Citizens,Greatlogics,"Burlington, MA",109000.0
6034,Software Engineer - MATLAB Online,MathWorks,"Natick, MA 01760",105000.0
6035,Data Scientist - Org Analytics,McKinsey & Company,"Waltham, MA",125000.0
6036,Information Security Engineer,The Hanover Insurance Group,"Worcester, MA 01653",120500.0
6037,Systems Engineer I,Raytheon,"Woburn, MA 01801",88000.0
6038,Data Science Associate,Elemental Machines,"Cambridge, MA 02138 (West Cambridge area)",124000.0
6039,Embedded Software QA Engineer for Wireless Headphones and Mo...,Bose,"Framingham, MA",94500.0
6040,Database Administrator,Center For Health Information And Analysis,"Boston, MA 02116 (South End area)",87500.0
6041,Software Engineer,LogicManager,"Boston, MA 02210 (South Boston area)",97500.0
6042,Software Engineer:,yZENx,"Canton, MA 02021",102500.0
6043,Software QA Engineer - Payroll,Kronos Incorporated,"Lowell, MA",96500.0
6044,"Sales Engineer, Hybrid Cloud, Google Cloud",Google,"Cambridge, MA 02142 (East Cambridge area)",116000.0
6045,Computer Science Teacher,St. John's High School,"Shrewsbury, MA 01545",67500.0
6046,"Software Engineer, Platform Services",Chewy,"Boston, MA",130500.0
6047,Software Development Engineer - Mobile,"Sonos, Inc","Boston, MA 02110 (Central area)",98000.0
6048,"Software Engineer, Clinicals Product",athenahealth,"Watertown, MA 02472",119000.0
6049,Software Engineer,Ginkgo Bioworks,"Boston, MA",96000.0
6050,Data Software Engineer,ERT,"Boston, MA",106000.0
6051,Software Simulation Developer,Icosystem Corporation,"Cambridge, MA 02138 (West Cambridge area)",96500.0
6052,Software Developer/Analyst,OneBeacon Insurance Group,"Canton, MA",86500.0
6053,Software Engineer,Vermont Information Processing,"Boston, MA",104000.0
6054,Autonomous Driving Product and Process Quality Engineer,Aptiv,"Boston, MA",100500.0
6055,Automation Engineer - Robotic Process Automation (RPA),The Hanover Insurance Group,"Worcester, MA 01653",87500.0
6056,Software Engineer (.Net),Escher Group (IRL) Ltd,"Boston, MA",101500.0
6057,Ecommerce Product Listing Data Analyst,"The Pillow Collection, Inc.","Fall River, MA",30000.0
6059,Research Software Developer III,Boston Children's Hospital,"Boston, MA 02115 (Fenway-Kenmore area)",105500.0
6060,Global Markets Software QA Engineer - AVP,State Street,"Boston, MA 02116 (South End area)",99500.0
6061,CRD Software Engineer I - Wealth Management,State Street,"Burlington, MA",115500.0
6062,Software Engineer - Simulation,Locus Robotics,"Wilmington, MA 01887",110500.0
6063,Full Stack Web Developer,3Play Media,"Boston, MA 02210 (South Boston area)",112500.0
6064,Software Engineer,AGMEDNET Inc,"Boston, MA",102500.0
6065,QA Automation Engineer,OneSky,"Boston, MA 02210 (South Boston area)",99500.0
6066,Data Scientist,"Press Ganey Associates, Inc.","Boston, MA",106500.0
6067,Front End Developer,SeraCare Life Sciences,"Milford, MA 01757",104500.0
6068,"Software Engineer (C++, Linux, digital logic)",Mentor Graphics,"Waltham, MA 02451",97500.0
6069,Associate Software Engineer,LogicManager,"Boston, MA 02210 (South Boston area)",103500.0
6070,Front End Engineer,HqO,"Boston, MA 02111 (Central area)",117500.0
6071,Data Science Technical Tutorial Writer,"Open Data Science, LLC","Cambridge, MA",85500.0
6072,Clinical Data Scientist / 40 Hours / Day / BWH APSI,Brigham & Women's Hospital(BWH),"Boston, MA 02115 (Fenway-Kenmore area)",118500.0
6073,Security Engineer,DataRobot,"Boston, MA 02109 (Central area)",119000.0
6075,Business Systems Analyst,MFS Investment Management,"Boston, MA",106500.0
6076,SENIOR FRONT-END ENGINEER,Benefits Science Technologies,"Boston, MA 02110 (Central area)",130000.0
6077,Backend Engineer,Panjiva,"Cambridge, MA",118000.0
6078,Software Developer,HomeWorks Energy,"Medford, MA 02155",101000.0
